Address,NFT Count,YAY Reward
0x932F7f91De18600f06d9A29E6f23e7e61eBf2FDB,1,1
0x81C7D85802dca1C0392778D9411942c54b7A9D57,1,1
0x7bA90a94c89cd50179035540491dD9A7cEbCcddf,1,1
0x6c2Ab1e8d8c4eBe8cc1d434b87eEaF7fe57413c6,1,1
0x2f4319E5a2cab2CE84781a04D3D9df05fB985Acc,1,1
0xBC9767e420F6e6435e6267c4df452686C129D7A1,1,1
0x6eA6cAc3DC722fEDB3d813f9478910438b2129aF,1,1
0x18F846993dB269D909baC739Cf8D3EdA9b5EDA24,1,1
0x67f07E819880926aE394D04A92Eef8960CbD7bdE,1,1
0x1faa11494c61BfEdFa0D278238Cc5B39AC14e942,1,1
0x1bEEA68021C8eA1982Eb13206F04E1D9881D2AE5,1,1
0xF130a9d746B563E9dFfF390F45c9a68B454E4D82,1,1
0xA4D7EE918B5ED4AdE6e9315Dd6e76BA04e7A60Ee,1,1
0xEC38a69215Dd5fcFa730D7dEc1F3D032568088B3,1,1
0x46f713dB2A3625800F57EB11d382Faf97705c0Df,1,1
0xA393Fe24BebDfD083b502793CBC30ff2dED2E56C,1,1
0x2a1A05Bc83c1F1510350FdfDB0f564a3B50a5FC0,1,1
0x55BD5dc5A275A10Ccf77709b1c5D679a958C2c88,1,1
0xc589665F925821056F18f0DBEC9E5fA10E3571Bf,1,1
0xC759585076Ce158a3Daf6E9c558f87e5D41069da,1,1
0x9991849048b4B186EAB0ee51552C5BB8319f3FC2,1,1
0x08Da9C031E4c1ee13C6006946ae780e74b76E371,1,1
0x6608caD347860b42e1cCc631Cf90426c1cCFC33e,1,1
0xd7Cf6A9D03b23c1deEE830f33C104C1B10A472A3,1,1
0xa5C8bB624003D7dcf0F22E7181A45A6375323fa0,1,1
0xaF359e48DEf1a208e1A9cab6aBF5eb7f8eB14b58,1,1
0xed55fAf94d322EF3420583B88e38db6C72938157,1,1
0xACD0cd0fe21e26D3DEe58A8A40130Bc0993e8Afa,1,1
0x048223Dfbd825227860cC4f779d1D77D4050D461,1,1
0x40cA8157Ca6319cc10b683ce94cD3D2b945E5cCF,1,1
0xf7C9D9e4cC61BA1aA1F484492C54A2F9849ca135,1,1
0x1c80bD2B0b911120755Ec1b8fd88f6C63F36368e,1,1
0xEC5E3658370c71F9B5269159436E1be97CcdFe78,1,1
0x5dEfAc5e6b2fa5a763330943025AB42988e03a1A,1,1
0xb76c1CE49A2E528bd7833d5083B47F1be071934B,1,1
0xd019B159476c8DE322524dA7f6Ed2dbF7191cc42,1,1
0x67c697E88791EBA7b8ef93CEc6b161410D7025F5,1,1
0xE5Ce86072865f78004250B50E8b0fFd2194CC372,1,1
0x8F5B345a70493bb4976604c5996B0ef0ED712F03,1,1
0xbc28EfC50253820c5a954680Ba6F5bA8f373d389,1,1
0xeDe67Cb668d244B8d661f568ae233924f3DC4590,1,1
0x8B89aF9Bf0798BB44C7ef0CEfd1C2b75C477C0B0,1,1
0x16f9C032Ff09aAbC93eD45977889d74E38630891,1,1
0xF3b4ed028F5CE3901aF9EE70E3cb5ccFEA80a5Bf,1,1
0x81eA21Ec6961E63D728d395700fca44cD1EA12F6,1,1
0x4D4Ce03bd32D4127574e385dD11d2893B1Ec6a29,1,1
0x57545FA20fB800E1f912483AFfCBb628f6278917,1,1
0x9eEFd95aD0669A1AE648074D2bffD070D7607889,1,1
0xA2e5998BE36110696D8b4792045ac14c45D1F950,1,1
0x5Ed5f0EBfF6e892d8A9Aeb7B79E84311276886A7,1,1
0x493b006d7cc4A828f280fF35b12Da8afba141C60,1,1
0x39E3F74b2FbD6cFfe6681014c4E868E7AD63AaEC,1,1
0xFD6F32265AF584A1444C62b65980eBC0af27E083,1,1
0xb7791fCcde9aC1E055d4B5d6024Bce992583718A,1,1
0x9e4924a1Fa71e448355F84DC62A19b357A857a98,1,1
0x05950abDF02BeE996be87ad5ee40fFC83d1842A0,1,1
0xEe270441d9d4E211A15D841473ec398D27aAD4B9,1,1
0xc3bF7880c8B1a0526B1fCa844246Be7aE386428F,1,1
0xE12f6bC440a250FAd9b60d07eA6E781278570349,1,1
0xc749901629b3aa175bF4D9270A45363977a1B11c,1,1
0x4A297BdaC445E918f0684fD4B25E94DF5d3684C1,1,1
0x9BA564b3f442f76e398DD38Ace177b3aC2De5C81,1,1
0x671EE0A089b7f3ca63A2287Ce98BCC637f25cfD1,1,1
0x843186d8072ccC82F7428eDa1EBdC1D20F91e7bE,1,1
0xC8d2da96be0ADd9165Dd412B051F658E3D8289E2,1,1
0x0781805dDa168B008fD82D9b685eAb84853f886B,1,1
0x01Be5C66d34fEb051AF1364Ca679D68A9cC2dd13,1,1
0x43833677c092644902f7aaCc8dE5c1D6b06AB9b2,1,1
0xc535314300aC11254a61Ea3A509aFA723d68e535,1,1
0xd9118AECd59f1de6815B7a42Ef60880511217a35,1,1
0x0FDcfBac38a987FBB909348754cA2E4794ef6Cdc,1,1
0x87433dED26E90d4E8262C24A44AAed2eb68C2d48,1,1
0xb3701F61B68dE49013EE4Bd70352E0ce63Aa4A2E,1,1
0xfaF07d64911b63cd9f65A2047541af1764361d43,1,1
0xfc1a7418a7E228f47F12563F1fBf06329B6262e4,1,1
0xf2719BBA1d2aac8b9840C66a5b2A45E6538cf674,1,1
0x70e794F1c737aADc5Ac2B15b31F17f7FDC7FB470,1,1
0xEb755C68A816336C7D094408533Ec1FcefB31FBB,1,1
0x6cc8d680D33eF6F0Cce9c215B71E660569512b61,1,1
0x6F5C217f8352bB16C76AbFBEdE56d7b8e14A4156,1,1
0x800e9991cFf6cDB0eDeD32e7B3bC7cF072e58590,1,1
0xb42fE1263C31034EbF5c2e3729c304663D1aB0eD,1,1
0xd3b879926680D6E55486EF98B99B9F1694447572,1,1
0x31321ec8bb8ecF06Fa79FDB73fc69938A3e4dE31,1,1
0x0539ddbE49a98e8525C07087B3bDA50316F3eb7f,1,1
0x15003b3f1a27F45919630A1149b67E1427df48Eb,1,1
0xF0d330e42E19014ccA0BFd3B719bBe68705Fb0a3,1,1
0xeB289Bfd5Aa9618A3a29D23089BD05Ee9FC14185,1,1
0xA3fAe467C94C36Ea3879E759700C26Ba0a1807Df,1,1
0xfDa9B0D6269a84Fdec0aEF1eeB322cCAB9e0dfd9,1,1
0xB3c1eaBa03F55eB28dA78deb15a24c29bE09f5D5,1,1
0x100a4aa5730E33cA94B7B527B57fd7F8D05625C7,1,1
0x70a0c7c39D0e28c0d46D286467d102379667d408,1,1
0x3731D80c292e69BE54582287DA6B75118A7d04Af,1,1
0xabFCDB6850f8259bC295B041D48ecd182861241E,1,1
0x128B4D9A062d137710F362d2b5c0B81E2726cC40,1,1
0x3833Bb6853a44e1611fdB9B7e2D984cc4Fb92d65,1,1
0x34676Ff553357C1B2887c6FBaaFa6f9270D6ee92,1,1
0x69B08B242fa8A1ab4EC4c4746Adb8DBc4d462F82,1,1
0xfc8B367d54F2726F47503F8eB5A4995894dDEaFC,1,1
0x38d925fd0a63AD7Dcd261d9A3aF41b26a1f88Ed3,1,1
0xD3D02Cc0F8c92e38A7508d64e524c7C3c5ba2f4A,1,1
0x0B85cEf76672681f0ED41a32B96e09a4F309E765,1,1
0xdd53cFa385792d1bf0730330Ed0aE8C20D161BC4,1,1
0xd878D98464A7DCF20719D2ceAfE101c137b70846,1,1
0x6b1f7f06EFA389232f04b20290Dbb8992d458F8f,1,1
0xb232651a3DFA14958CBbF48e167d4Dc26D48a611,1,1
0xD96aD08fb6094F5c8Cd05d63a6fB08eB17D99423,1,1
0xd52D9c4a11082240500791b6eE29755163a16671,1,1
0x027e56f2e6D31EB5Bf61b4470408C1787b92d134,1,1
0x30755C94cF5b27905B9f2c7eA63214dC04C191FD,1,1
0x79a50EA6B9a2c94372BdC1027AF06E59554C0c82,1,1
0xA60583A97323A2fa250f297D87Fd453F90ECA0B2,1,1
0xcCfe60B46b125855490f2Af79CB458cC9e8d4d6B,1,1
0x63D8a23d9E9d5e3Bbb0ABEAC1cF02Bc80F5DF106,1,1
0x7d7844A563B505C46cAe6776e15baE383d30Eee3,1,1
0x04489ab76eAe1e76a60b1bbc80B9B91C0416A08F,1,1
0xdd15362e1d3a4d6E779fE265E86cC7ad5B849c16,1,1
0x3A6a5a8C52523cDb9CD86E5B6951384C0088A834,1,1
0xb06591286c949429F1B1Cb15049dd04326DebaFa,1,1
0xC2364f554481F77b22AC730121452A019B99AE1c,1,1
0x7a0450830d554E00341786AA36d72eF596F3FdF5,1,1
0x1681A6Db97b54ea12929BBC802867C360652E676,1,1
0xb8cBF2C8BB56e443c6635196Cd5938C268E09790,1,1
0xdb6Bbc56100adE70d051262088956D55BfA4BB21,1,1
0x92BBD01E86a739c44f53c319491486ca0B2bd526,1,1
0x106DCDE9cb28E3e9e4A6AD3e1B0A924329fa31D0,1,1
0xF61A12B88fC1A7650e1a63a05618AA031328dC5C,1,1
0x48972f6E68076c288Ae174aF96139c3e756B60D3,1,1
0x39E1EE7034d1f609433D3A388A2790abBda1CA39,1,1
0xD8B645664d38881e42EBDf47b66da5D69aA270f1,1,1
0xAa163c47065c22D17Ed1c47E3E244337D2056c17,1,1
0x2440c2FFcF4Bf638D194A8A02F844C10eBa39964,1,1
0x1f8A37f61324838C5064Ee4c27a8062D5C5DBFfd,1,1
0x30126FDB5421bA392Af0b99b15078934A37b0554,1,1
0xBC1f6E64D4b054B7fc8C7735a195624822ec75b5,1,1
0xc55d3C4256517F8b82Ce95BfB448DB1EE0319d64,1,1
0x79202A395465b26426C8046Cc1A6b813e28C4Ac6,1,1
0xd52512245C1a0e7CB81610b22DCa4E125Af2d113,1,1
0xf97E58B76B15F961C1ff8C4bD0699515D0c1aa42,1,1
0xa72d67A5B441E3cB60f3BD89036609Bdf99B364e,1,1
0x5d7010B3C0eF96d9c53a427104626d71aB015230,1,1
0x2fb78f289C7edCa00f720B50AaD91BC2aeE53C44,1,1
0x80b6ac24c4a812c928259e6753e42afC619e711D,1,1
0x5A083A0000d3F2817872b6006E000000007574CA,1,1
0xD89d9b71e78fD1c2C7c361A79a8A513bD3D497aF,1,1
0x40984303F39EDbE774cE456F77bc03c76B06A913,1,1
0x658eA27550e9b4830B0dcecd347D9A2A90ed3cF9,1,1
0x352c8A0A9f78466F578e9A9C6998c15CaC3F1f20,1,1
0xFd17fAa43E99C50c085b13e258D5334C69AE5C49,1,1
0xBD98A053e3a5C45d0c0BAf63aa6307dCd3050B04,1,1
0x3dC2A9851Cd75dDA1EBB0E388607b355752D36E9,1,1
0x32Eb9fFC877d9104dD1A00539ba1918207B6e021,1,1
0xD0B2BB7649012b1a03D596CF04D271B7c4750b32,1,1
0xf503080722B02fA97C01088593B680a9eA3E31F2,1,1
0xb4722f075317F877e7F595131a4c9bbf3eC3800A,1,1
0x83f96032B155E0F36C69472C67662E01D5A74B87,1,1
0xFA5f58393c86F362F87Ee6FA5dbdA1688E03A440,1,1
0x66De2307b2334A1579B175FBd69382a709742C60,1,1
0xf535527F07F9365A6F0D35Ac5Ef0d6F63399275c,1,1
0x8154e53b9f31FeE7C069647425EeF48f1A99c356,1,1
0x2B5Db80ab950fdD15f41F966F6CAEb74Fb109C50,1,1
0xcc63656fBE313fa7af62186d6035d210Dee77d86,1,1
0x7121bca3ee3cA99700Fc345214033229d836A868,1,1
0xB0595375dF4248811b5CE20277Ac56E0AE846653,1,1
0x0deEfC5f219EC3E7F2d5eE9bC1167726FF696F47,1,1
0xb7c370cf26DEEF124Ca8c96f365CCC2681B3D418,1,1
0xFBd190AC77E77ca3A2e7aa24eed94Ecf5d671B75,1,1
0x265e21241111D9A92C4Ebe04e4355A408a3DEb2E,1,1
0x45F1Fc007E4b70546B1c8C3e68C38e8dfE2E95C0,1,1
0x609f3eAb7523981378EE7A6D200C61f122686E62,1,1
0x987315E6546492A8C284b17d9bdaE6ee1C5a184A,1,1
0x19E980c4DD7f860a4844A6a763cb315ccBFF9830,1,1
0x1A3B76A196Ef6E7929039378b1D7d06FF8200d80,1,1
0xFbb5edb5031f763aC827C7b997E71ed88f126d87,1,1
0x06dCF3CcDbC7e519068cd58C1D9Df50736E2dF8b,1,1
0x216262E2CEa62C9A38BBc7b5DA569d5B462F674A,1,1
0xd98eE119c967e471fdef9acE81Cff98099FE0F90,1,1
0xbFC85F55e9E872cbD82E5F5782a1b02579929491,1,1
0xF4968b8d78AEe0310dF6B9A5675cFB4B8C03CB05,1,1
0x0Ee64eD779fae62d5916Fb30077674Ee8a9A1E12,1,1
0x0dC0C95dAf95dcF36B6EA6B8bEc12f63A8d708A5,1,1
0xb7225AB5E3405b44D695C3beFfD0Cb4190680F3b,1,1
0xea496d84Db9773A81A6b82174A4b4528731FcC0F,1,1
0x8b7BF979AA61f1F94E72D6Ad2840C43974d2547F,1,1
0x3013175D3e8401f516E0f1442a1aD0579724dCb4,1,1
0x4BA1430Cab970F8d762030D67d11f1a99e2AB1b7,1,1
0x9373c4dc499cD39c2baC43b18bb41ae0CB768005,1,1
0x1d1741b4F2dBE8b68C3DAb6792C80322E45a041B,1,1
0x720Bb938b4daC2FdE140D5c6094eD630F06Bb507,1,1
0x63d821C2b396f4053045bB738F0fEec414e8722e,1,1
0x2110bbDBad72A1e73E85D7a05C86F962b6D53eD6,1,1
0x7c5FAa4B4F36AbAdd603B0cDF92Bfd040E022D1d,1,1
0x67B7013E0463DDd8Cb427F97afe34755F6c9e0C7,1,1
0x2F80FEd2fb0c625D155737d88EEe52B07D676714,1,1
0xe449F6E39a7908C9Ad2f3BD8678465536B96886C,1,1
0xc938B992e204A9d82F518B2fcCa4e1777BeA207d,1,1
0xd1FA1a7C4Fc96Da4BF2d782C79027cfff1E903eA,1,1
0x881c654fcaD18a3106b93df26c3fDf82b8199a32,1,1
0xe9c4557c7199a6704d97DcfeB53cFfc92c5BB36e,1,1
0xDD3841E87f5eC5e7d6D34fe41C55024233750c12,1,1
0x4abB009f61d8CD0f1E9dCB8Ea4b82aeee00d84F2,1,1
0x34f963372407674e8308bbADBaE228024e614947,1,1
0xB53Bb7298A9B3Bc6216faa471EE9d994168be21f,1,1
0xbD58cbE1AbE356A9e87E52B31cDEFa28b1350551,1,1
0x4533A042bEe1E5d40555AeC75c15ECfeE223b457,1,1
0x9758F09d7F652027F4d4c1dC8473D9dE6d2BEc87,1,1
0x607EFF9F24a4eaa90B194002CEe9f09576E41765,1,1
0x868449E6bc658F5712dfef9f8237aa206b81D2F8,1,1
0x0B761cDe1E589De51e86129f88eDddB54aC3F3e4,1,1
0x5731eD66bb39662f440Fd430660d576FFA1ddCBc,1,1
0x8B133105F4925908CCafDB292bE0442800b01934,1,1
0xaB7E9fc65118E2253Aba59E1699377bae5e26a5d,1,1
0xCc230AAF70da33dd63c84F761e5Aa97e23E73f11,1,1
0x6c2920C509240cc59951B74AF9418F306935D16F,1,1
0x508e465d144444CBADe3d6ED4695004e2a105cD2,1,1
0x50f9CC9BAC386dD99624662135187713f1744BD4,1,1
0x2cE096e26929541887B0Fa8890395Ac4CC893Af1,1,1
0x13ddB2f50ca585B725dC56d68cE24a6478dE4Ee8,1,1
0x00FD9a9909272c8955Df9aa70bd510E628dd8Fd5,1,1
0x0CeB1555aa9E3A920C30a0BdB0CB74a56c0086A4,1,1
0xD2645a9b912E8EB71341c83c380B415A4fD1024F,1,1
0x721A062C631C7bdFd9aB0545d198C41b13EF1F96,1,1
0xAA410De657BB04c77C50E13cA3DE7a703585e47A,1,1
0x83f333e2C405Bb404b045da6c7d5A4D91f6D0422,1,1
0x9117e7Ae78BB08DCA906d6f20a3751174B9C04F2,1,1
0x64e49a97c2beF94059Fe79f6B25B68b71F1E2f97,1,1
0xb899e9C4c7b13743D6D60898ED2AF9244A74Abe3,1,1
0x603C567AFedc41B2f7eB933B5553d6047b2fD7d0,1,1
0xC0583240B97E16673700A98d21672Fb46dc80575,1,1
0x574B82De498B423EDfD1CC32Be1a22e85ACdE102,1,1
0x2E105e83AC165012833Bf8d939AB8c4ed02C461E,1,1
0x4c937d3Cdaf627cdFC9810DE9c8cBDC269544778,1,1
0xCa23a7aA4f674C44eB3AFf56507B3f7eba27B34f,1,1
0x459293300e36781E9f4A1378581d960ed68F4942,1,1
0x7CD5FEc6Fe7A517886296BD7BD4777e74E8cD827,1,1
0xf3B7c28da58385cF318603fb95012275AB57C1A7,1,1
0xA39ddDc97f61456eC718Bc1e18C73ABb3cb3F394,1,1
0x893c87C87Cec1313b2C3E6504A389E1F5F2468DC,1,1
0x3328944bF85F6474F7E106A07aa7D25880FE9061,1,1
0xeC8546eE09111A709bF6ED637117f12d0b03dE31,1,1
0xCE035Ea46464f02700751a6A82FE2cF81a236c79,1,1
0x36B35b4Ff8cd1b62629619A64c3c4f4DCcebE05B,1,1
0x43F8820a51675Ee994A27a2e2C3d6D88aEE05898,1,1
0x4c6999d283b4c49a1e02E712b478a1029244C203,1,1
0xeD06Ba58e2dA86dB4487D9751038d2810186e64b,1,1
0xe4010eC2a3332B91A611dEA9A30268b285FBDa89,1,1
0x3cadA9814fA748512fd60EB9e71b939C2Ca40AB6,1,1
0xde5893BbDdD332D496dcDe4A379C96f06C58F7b3,1,1
0x820aa148B02d5D235b9172a5a73E3C627E545730,1,1
0x9ECD35522da5b80f1F524792c6cC3e71AbcD92f7,1,1
0x78A3956C1Dc52aeE6E23995481c2200D254afBBB,1,1
0xb209cE9B8C2cb57e0dd2A1a6F3b53D72F805c5B4,1,1
0x05B98525C20Fea9955787c680A1147ebB13436F6,1,1
0xCCa96c932f282689882bAEFc3276a179909E7f8e,1,1
0x26A1a20Ff8966D9acECa245D44164f07993EC93D,1,1
0x3748b84B2DbeD0dA859052B2205864EB028dD772,1,1
0x5BEfaea73406fE356AB6A2ce295EF12Dbe39B18C,1,1
0x61a6d515f055fe7Ded79b1aaD8E440AF8E951e4d,1,1
0x1A56c0e62a85c55c39Bc59Dc321297E835eD6302,1,1
0x31F2660FcECF245ca736a490c39C1319eE1B008a,1,1
0x0004f3846AEad7AC338852C3897B4e264Dad12cB,1,1
0x8728779ce29628DCE3Ea5d45647d9358bAc0762f,1,1
0xA9E348fDDb5c4C62F01a5511Bdc4718542AD8149,1,1
0x8F429505d4CB9865a965D1142cB651fc6e065EbD,1,1
0x57097fb8e34C2e3936a3B5710a44f64A62D2eD04,1,1
0xc2C4A464e482e493326738D10F3962020Fd5652c,1,1
0x848A2f524fBad19D2A6576393bA4F1cb94E42252,1,1
0x7724506F48D2Fd23D1dc9aaC38643201fF98BEca,1,1
0x3af449Ac26c797705B6Aee16e11E8b62Bde75B77,1,1
0xdFcb2e61e2361ADA9A12987791f1B4D985c564FF,1,1
0x4B7C42E05994878528322e9dc767F8D0eb11d0e6,1,1
0xF92B3f5CD9Ce04ad76ca8Ab9a149Ab9296e18a6A,1,1
0x6876ea9C360e8452c1aE04A62Ed5E58C8AFe0b2A,1,1
0xA767a4C0E19CeFceB020993A988189B0c1665462,1,1
0x40F5C8c8CeA906a814C2D3B7Ad96E37d54f5f09A,1,1
0xe787D128D72Ce5e41Be7883F02890D0fb5f1dD6e,1,1
0x2aE3ECc6728d3Eb8CcC34C3267b621Eb05376AEe,1,1
0x30514fa83113572075A205AcCdf8Da1bB02527Fa,1,1
0x9Df7039FbC124633594454a8A300e1f3AF68f848,1,1
0xF1795A8a29913593E5e709eFc739603f1030552a,1,1
0x068748648DE1AFF79f8045a3E0B74b6f227f5837,1,1
0x9aE465f787DC6Aac99Ed6640872f4E46bBC1CcBF,1,1
0x7361d7370c30cE4aCD07ECa56fbE2A3587246064,1,1
0xb0Fc158f84Aa34411b94e666c8274a2F69EFeaA2,1,1
0xfB95a30E41779365cFCf7e18fDB1923E78C40628,1,1
0x421C3eFb5D9CBB26B588d403EEe7E1eE2a666895,1,1
0xC81A3C57C23b2280D477C58253D5732284dd32D5,1,1
0xbd26aE43b2f3c24bD883d315C24F91Be9AF40d39,1,1
0x3C3062ad8632e1165d3C51a3baBCf3AF68226dC9,1,1
0x0930A3A5AeD7ab849db5A4dF6d412a0e109e3ca0,1,1
0x5E889c2450e4ffdDFa55517B76Ac0d24C78557AE,1,1
0x12BA58aF1eafb7CdCF008fb65d9621f5550fA00e,1,1
0x535480975E30FCda7cd7e1A9fac86833BB2cF1E6,1,1
0x3359f1ff36e5fae73180869E799bf1A7B84bDDa0,1,1
0x1CFAbc3984cd0950Bc6c6B77ee932D5fF3d7488f,1,1
0x280d8507e3808540333e815F974b08d8da8f80f8,1,1
0xAf80a799673b7A27471E71Cfce4dc231Ff9151DE,1,1
0x4230AE60DF657AA3f0FF8fAB7aC827d679267845,1,1
0x45ce957C795A6cFEcBb74e7941F46aE454f959cF,1,1
0x376109bC8368ED5C667A2B6eF2e60c4E8273a820,1,1
0x590Ce7aFbCadc47CAf9E24328a97086E11724D91,1,1
0xBa03E395119A6114937ba1874D801287D4a95D5a,1,1
0xE2D765777D1Cd089476432da9D70c96DaDd8d1C0,1,1
0x9A7D0Df2bc7628c4f272b7755DF02250bc93B6F9,1,1
0x2a5fa99648B84581498DdbCedAD4E8cB633B60E0,1,1
0x38eb9929B0e7a8d1a27fC3e12166327B666f4138,1,1
0x370aA500498CCB7E7A63FebF2808D62024D35ba5,1,1
0x07230CD0E7Fd01beC5aF0A61f2912eDb3E2883b4,1,1
0xC0FD286910457AB5636F670eC9385AAfCD7d44B8,1,1
0xaB3B14cd4AC093C829E6EE485949E8adc6047555,1,1
0x954B398B89BAe4654b45322acA162486328BA0Cf,1,1
0xBAC5bE3DC5AEFf67c24962746317b4fB05580a23,1,1
0x449C72e14Ed9bB72E0145719dde4fea316B1d143,1,1
0x1c8afB762f28Eda216465c73767A784b2A10d932,1,1
0xC187819FFC7364dd805A816429595C5d66c4f827,1,1
0x2832A9863463738dCD64A73729F8ddf4Af65fb01,1,1
0xBD521E5baF3F1C0A8F8dac012CA66ff97bFB881A,1,1
0x3c3E25C0379dD76DED4492A03A5545302097A70f,1,1
0x98f0983A120580C602c1cf0567235Fbca6d0e9d8,1,1
0x7c4bEA85EaCcDaD6eC2af5Bbbc40C1D746dF6BFc,1,1
0x9f5fD039121fa280D996A8232102300E14F163f4,1,1
0x816c3643c395c8bA5E3F531050608cED1C73E948,1,1
0x08592fE2adA11eB7224B6A2DF989EE50E7f02470,1,1
0x380cc18A54C4a09c2Bbe0905cEB621820Bca8057,1,1
0x0Fcc0B52747f5618F23Bf6aA4aA58f1d4Bb3243c,1,1
0x901fd40092E6375074a5e65c9F10C5c46Fc21fCE,1,1
0x5D0d334Fc0A4356B234Bcd440667693D62f3d444,1,1
0xb5D02C49F53D0912E101079eEFe503Bcf12B44e3,1,1
0x29662d22dA554c98AEA0139646a91089320a2749,1,1
0x719Fd745Ba2b242B0f37a005F7cCfd4dc34a7D61,1,1
0x1310CBAccfC19Da0ceF8FBee05BA5C26D00a3203,1,1
0x8dcA88FfB831D9D4743290b54d249B910F4Ec7af,1,1
0xCEC05181E4634974f9c5558b08E09463D2e70e93,1,1
0x45AcafcF3FA39D83bD036F992CE4dFE237De4B66,1,1
0x8d14Af59596B7651851bC587343b2401F6e520E2,1,1
0x4C943Ecf4c77FfC8F8923E806B976a11483ADb79,1,1
0x43B9A774c72fa9861F9cBc07242CfCebca857ecc,1,1
0x60F9C276B09Ca90186a0c972E5463f8c959ceB6E,1,1
0xEA4031B91F87a012AA793148aB4D1d83DB7A42aF,1,1
0xbD7d7912e96a93e289E32Eb34b7b24FC67161c74,1,1
0x5392368E7491F1068c5A72621d613842efE3eA51,1,1
0x3E9eF5617D6f3B4F7176dc3C76f722D258C6214A,1,1
0xb99A3f029A07B3e1c747b5D97Ea8Ced3C639c67E,1,1
0x4B3c2672Ccc5a671E6FF8f1d44ce5dAe70a79bE4,1,1
0xC79DD6AbE544474756121000844AAa33CA960720,1,1
0x352e2526b6E891447EFeAb4c3F97b5090A1b6A6A,1,1
0xAD75caC31f06682Cb151fff4Df074E92706E8807,1,1
0xAfB01E973C762570b9E40872E7B06a012b739305,1,1
0x88ef225C976cbfdE8793DFDBC12587F22A4fd0a9,1,1
0x16edA8E2eAAfb4723edE9dBFEdD5350D7e542092,1,1
0x1cc0a80d9B2e0513B2410f6c9ac7d98A6A3476dd,1,1
0x6922D57759d84EeEA3b652E95174847dC0A7911E,1,1
0xb0B16b28626b8EB1655c36D516AF4De47b48281e,1,1
0x00603BFE33E9747D0eDDf1729D0d90205bc4b82D,1,1
0x1979c3f025805F330f0E7F8D82C51177A2e19de6,1,1
0xb44B0ca713caAb73453af67dcA0345Ff00231aE2,1,1
0x7bB778FDBa522025cA6fD36D3d74fE12aBa68C05,1,1
0xCD79b39115Dd97D2f5D00AA20D96542Adb738622,1,1
0xdcF138D31f4B316B4dEFe877Ae11Cb1F1cc4a214,1,1
0x034E5e23E2aF86f9cAF10c236518E256690ffAdB,1,1
0xa672269f0Da659C3C23EdD3726c27c587c0a8a9b,1,1
0x45D77EA183C71b3C8334d3E8B0b0A8a0F0FA5C21,1,1
0x859aBaCB9aD764072FA4D28dcDCAf96c2b1E324B,1,1
0x2566Eca2Ddeff94f1825cA36833a8b1DC210C255,1,1
0x165f3D0E4fbc9a9a704DAb7eAFC806B6dBE6e4f6,1,1
0x92271e8Ce7F98964052d3b2Ae479097402bE5F54,1,1
0xa21E432623321098CDC39Fd95E068Ab110454C8E,1,1
0x98237848807E82e335f1ac9667FD7aDfB8F02D2f,1,1
0x7d5e6a58d0fa825BFCED0589Cf57E91C90872c8D,1,1
0xf05f21A10f8E53BE4f61c35C677c0FCaD3dE222a,1,1
0x2cF41688498794b49E87164148bE1a634BA69533,1,1
0xE2979d5fa21D31712F2e2b0Eb230719D056C38b2,1,1
0x5fAfa1714B6370006488218f646B10C1daC88AAb,1,1
0xCE097fF9708E310C338619305638b853e5691a88,1,1
0x5228DB8bEfA3387de6A5a0d3cA7098609256Aa27,1,1
0xf266B8F7A2d552447B846ca89eaC15Dd082dB51f,1,1
0x30458e9D28F6E9Eb685A365985f74120A0457Aa4,1,1
0x28A7417c2EF1a13fE86e448eC0536C676B8E501e,1,1
0x01F3e3F146FBF5687f5D346376Ef758A0ba0c458,1,1
0xda659dD127ac9a88eFF85038d0006eB948dd2eAD,1,1
0xBe87606Ff59B8dd7183cB1f9a1DD4C387b492042,1,1
0x8c4cbb99B0346ee8555B1ac2b34EFD0E5F1Cf6F5,1,1
0xF4075052B668CF85A5907e2CC74f8B7Ea2077F44,1,1
0xEf0560987330B2B88455Bf9A64Fd1B43a193aF35,1,1
0x5C6751240dB4D499DbddAc97eBFEC71d50AB31D6,1,1
0xFAD7E60dBF2CC62A389460923706E27dd591b9b3,1,1
0xc687F1C3c66b3a09755dBeed8009FDA3A6D8C194,1,1
0xD5B5b05C834818761f92935D5D711e0899C99eEa,1,1
0x6D20A5257C377041c07827259032449bf0bcfaf3,1,1
0xf3065Cc35E71a45FD1218B4edd9ba1961D85a83f,1,1
0x0D76aF368AE4754dBeced4150d7d3D975837cbB4,1,1
0xBE7495f9a7b3390dE96aE61eb071c19C25334Dff,1,1
0x47Cb2b90A758DbF17ff3664357EEe2c7cF22960c,1,1
0xa3902E833F52e129cC195B4D0C8259831Bd26A7E,1,1
0x8bf00c6d6562Abf4531F5F08867189cBf06ee5cC,1,1
0xa21EB4EBe5859F86683f2b6d5f37098fb462C5DE,1,1
0x7225520387cAB093f7f7BEb93EdB625a3E0e9B2E,1,1
0xA5b122AF6EBc46d3653cC1a818aEf5b0dfE5e184,1,1
0xeDA10F5e6503738484628faFEfdB9C7b0E8F92A4,1,1
0x88bDA1F510a95d0F7e96ad14B6C20daDbA45B2da,1,1
0x1c91429A0017caa16CB4d3920d8876f8AfAdDBB1,1,1
0x54d023F9a985d621Ff4a4467055a1591ec304bF1,1,1
